OTU	Test-Statistic	P	FDR_P	Bonferroni_P	LH + LB/30_mean	LH/30_mean	LH/10_mean	LB/10_mean	C/0_mean	LH + LB/92_mean	C/92_mean	LB/30_mean	LH + LB/10_mean	LB/92_mean	LH/92_mean	taxonomy
New.CleanUp.ReferenceOTU698	13.9420289855	0.175652306804	0.560501631779	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	20.6666666667	0.0	0.0	k__Fungi; p__Zygomycota; c__Incertae_sedis; o__Mortierellales; f__Mortierellaceae; g__Mortierella; s__Mortierella_sp_WD35C
New.CleanUp.ReferenceOTU80	13.8466216216	0.180103332693	0.572716134065	1.0	0.0	0.0	3.33333333333	0.0	4.0	0.0	0.5	3.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
JF497141	13.7780329542	0.183359088392	0.579924223945	1.0	68.0	22.3333333333	17.3333333333	37.0	2.0	35.0	15.5	12.0	23.3333333333	31.0	20.6666666667	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FJ554295	13.7596491228	0.184239728881	0.579924223945	1.0	0.0	0.0	0.0	14.0	0.0	0.0	5.0	0.0	0.666666666667	0.0	0.0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__unidentified; g__unidentified; s__unculturedHelotiales
JN905179	13.7525773196	0.184579393181	0.579924223945	1.0	0.0	0.0	0.0	11.0	0.666666666667	13.0	0.0	0.0	53.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
GU056002	13.746031746	0.184894230268	0.579924223945	1.0	0.0	0.333333333333	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Hypocreaceae; g__Trichoderma; s__Trichoderma_sp_H09
JF300839	13.648989899	0.189612594877	0.59270059419	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.5	0.333333333333	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Thelephoraceae; g__Thelephora; s__Thelephora_terrestris
EU645617	13.5361883296	0.195217576767	0.605389148464	1.0	0.0	2.0	0.0	172.0	0.0	0.0	44.0	1.0	19.3333333333	0.0	0.0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__unidentified; g__unidentified; s__unculturedHelotiales
JN396708	13.5276315789	0.195648070831	0.605389148464	1.0	0.0	0.0	0.0	0.0	111.0	0.0	43.5	0.0	0.0	658.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
DQ249212	13.5276315789	0.195648070831	0.605389148464	1.0	0.0	0.0	1.33333333333	0.0	0.0	0.0	1.5	0.0	0.0	5.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Penicillium; s__Penicillium_commune
FN812833	13.4714285714	0.198494421121	0.6121354799	1.0	0.0	0.0	47.3333333333	0.0	22.6666666667	0.0	0.0	0.333333333333	0.333333333333	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Hypocreaceae; g__Trichoderma; s__Trichoderma_sp_BLE9
HQ125777	13.3307471264	0.205762725917	0.632427910092	1.0	0.0	0.0	78.3333333333	0.0	0.0	98.0	147.0	0.0	0.0	0.0	87.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
JF749176	13.2941580756	0.207686970561	0.633588688846	1.0	0.0	127.666666667	0.0	0.0	0.0	0.0	0.0	0.0	3604.66666667	227.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__unidentified; g__unidentified; s__Pleosporales_sp_PIMO_118
GU328566	13.2712643678	0.208898120479	0.633588688846	1.0	0.0	101.666666667	74.0	0.0	0.0	0.0	0.0	0.0	129.666666667	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedsoil_fungus
DQ421212	13.2712643678	0.208898120479	0.633588688846	1.0	0.0	0.0	50.3333333333	0.0	12.0	0.0	0.0	0.0	30.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedsoil_fungus
GU055994	13.2712643678	0.208898120479	0.633588688846	1.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	54.6666666667	0.0	0.0	30.6666666667	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__unidentified; s__unculturedPenicillium
FJ554411	13.2086074561	0.212241124536	0.641610504765	1.0	7.0	2.33333333333	8.0	0.0	0.333333333333	0.0	1.5	1.0	2.33333333333	0.0	8.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
GU721777	13.1477205447	0.215529500364	0.64941511749	1.0	6.0	0.0	4.0	6.0	6.33333333333	3.0	2.0	9.66666666667	6.66666666667	4.0	1.33333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
HQ260041	13.1157753498	0.217270553059	0.650681072064	1.0	0.0	19.6666666667	0.333333333333	19.0	205.666666667	0.0	0.0	15.6666666667	5.66666666667	0.0	5.66666666667	k__Fungi; p__Basidiomycota; c__Ustilaginomycetes; o__Ustilaginales; f__Ustilaginaceae; g__Pseudozyma; s__Pseudozyma_rugulosa
New.CleanUp.ReferenceOTU475	13.1140350877	0.217365711778	0.650681072064	1.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	2.33333333333	0.333333333333	0.0	2.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.ReferenceOTU72	13.0570446735	0.220499857171	0.657920028377	1.0	0.0	0.0	25.3333333333	114.0	0.0	3.0	0.0	62.6666666667	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
FJ755832	13.0333333333	0.221814082176	0.659699487119	1.0	0.0	0.0	22.0	65.0	34.6666666667	0.0	0.0	22.0	0.0	184.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedendophytic_fungus
FJ552998	13.0002057613	0.223660312697	0.663044604415	1.0	0.0	105.333333333	0.0	0.0	2.66666666667	0.0	0.0	20.6666666667	86.6666666667	59.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__unidentified; f__unidentified; g__unidentified; s__unculturedAgaricomycetes
AF139961	12.954063786	0.226251517336	0.668569596245	1.0	0.0	197.0	0.0	0.0	35.3333333333	0.0	93.0	0.0	0.0	75.0	289.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__unidentified; g__unidentified; s__unidentified_sp.
GQ525954	12.9256887385	0.227856379081	0.671153885819	1.0	10.0	0.0	2.33333333333	40.0	4.33333333333	0.0	2.0	5.66666666667	1.33333333333	8.0	1.33333333333	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Pleosporaceae; g__Epicoccum; s__Epicoccum_sp_TMS_2011
EU294161	12.9006410256	0.229280279619	0.673190341758	1.0	900.0	46.6666666667	0.0	0.0	3.66666666667	89.0	1310.0	109.666666667	679.666666667	498.0	1017.33333333	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Fomitopsidaceae; g__Piptoporus; s__Piptoporus_betulinus
GQ866187	12.8611111111	0.231541276152	0.675512485027	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
GU174279	12.8611111111	0.231541276152	0.675512485027	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1592.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FJ213534	12.8123902684	0.23435129663	0.680813542661	1.0	0.0	0.0	0.0	0.0	12.6666666667	0.0	0.0	3.0	1.66666666667	0.0	2.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FJ553698	12.7924947305	0.235506213729	0.680813542661	1.0	404.0	32.0	222.0	0.0	8.33333333333	0.0	68.5	80.3333333333	116.333333333	2.0	218.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU423	12.7777777778	0.236363293207	0.680813542661	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.333333333333	1.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Fomitopsidaceae; g__Piptoporus; s__Piptoporus_betulinus
AM901893	12.7674104124	0.236968480888	0.680813542661	1.0	0.0	15.6666666667	1.0	0.0	7.66666666667	2.0	0.0	0.0	0.666666666667	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.ReferenceOTU42	12.7598832969	0.237408605641	0.680813542661	1.0	1.0	212.0	220.333333333	0.0	10.0	332.0	145.5	464.0	86.6666666667	173.0	152.0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__unidentified; s__unculturedHelotiaceae
AY301024	12.7425287356	0.238425716563	0.680813542661	1.0	0.0	0.0	0.0	108.0	27.3333333333	0.0	39.0	30.3333333333	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
DQ420936	12.7279132791	0.239284846876	0.680813542661	1.0	264.0	123.333333333	341.333333333	0.0	56.0	0.0	0.0	43.6666666667	6.66666666667	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedsoil_fungus
EU938675	12.7279132791	0.239284846876	0.680813542661	1.0	0.0	58.3333333333	73.3333333333	373.0	7.0	301.0	0.0	34.0	53.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Incertae_sedis; f__Incertae_sedis; g__Meliniomyces; s__Meliniomyces_bicolor
HM487012	12.6469002695	0.244089374872	0.690209647714	1.0	0.0	0.0	42.3333333333	0.0	97.6666666667	6.0	0.0	23.6666666667	32.6666666667	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Cercospora; s__Cercospora_sp_CPC_15875
New.ReferenceOTU77	12.6469002695	0.244089374872	0.690209647714	1.0	0.0	0.0	44.3333333333	0.0	66.3333333333	0.0	0.0	135.0	0.0	202.0	18.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__unidentified; g__unidentified; s__Pleosporales_sp_5_TMS_2011
GU721332	12.5805369128	0.248078761688	0.699338595066	1.0	2.0	0.0	0.0	0.0	0.666666666667	1.0	0.0	1.0	1.66666666667	1.0	0.333333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FM999503	12.5353535354	0.2508226658	0.704911406331	1.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.333333333333	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedsordariomyceta
New.ReferenceOTU61	12.5188596491	0.2518299181	0.705584435163	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.5	0.0	0.0	0.0	54.6666666667	k__Fungi; p__Ascomycota; c__Archaeorhizomycetes; o__Archaeorhizomycetales; f__Archaeorhizomycetaceae; g__Archaeorhizomyces; s__unculturedfungus
New.CleanUp.ReferenceOTU492	12.3724137931	0.260905009929	0.710106527906	1.0	0.0	0.0	0.0	0.0	8.33333333333	0.0	36.5	66.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
HQ211567	12.3547297297	0.262016949511	0.710106527906	1.0	0.0	0.0	0.666666666667	3.0	1.0	4.0	2.5	0.0	0.0	0.0	0.666666666667	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedsordariomyceta
GU366699	12.3473684211	0.262480837335	0.710106527906	1.0	0.0	0.666666666667	0.333333333333	0.0	0.0	0.0	0.5	0.0	0.0	1.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
HM230888	12.3131313131	0.264646265189	0.710106527906	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.333333333333	0.333333333333	0.0	0.0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__unidentified; g__unidentified; s__Helotiales_sp_MU_2009_3
New.CleanUp.ReferenceOTU454	12.3131313131	0.264646265189	0.710106527906	1.0	0.0	0.0	0.333333333333	5.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Incertae_sedis; f__Incertae_sedis; g__Meliniomyces; s__Meliniomyces_bicolor
AM902065	12.3070175439	0.265034318903	0.710106527906	1.0	0.0	71.6666666667	0.0	395.0	0.0	0.0	0.0	0.0	0.0	0.0	1.33333333333	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Tricholomataceae; g__Tricholoma; s__Tricholoma_sp.
AY394921	12.3070175439	0.265034318903	0.710106527906	1.0	0.0	49.6666666667	113.0	0.0	0.0	0.0	0.0	0.0	0.0	496.0	0.0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__unidentified; g__unidentified; s__unculturedPhialocephala
FJ553417	12.3070175439	0.265034318903	0.710106527906	1.0	0.0	1.66666666667	2.33333333333	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__unidentified; g__unidentified; s__unculturedPhialocephala
HQ211698	12.3070175439	0.265034318903	0.710106527906	1.0	0.0	0.0	0.0	0.0	0.0	256.0	0.0	38.0	10.6666666667	0.0	0.0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__unidentified; g__unidentified; s__unculturedTremellales
HQ260109	12.3070175439	0.265034318903	0.710106527906	1.0	0.0	3.33333333333	0.0	18.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__unidentified; g__unidentified; s__unculturedHelotiales
AM902072	12.3070175439	0.265034318903	0.710106527906	1.0	282.0	0.0	0.0	0.0	2.0	0.0	0.0	26.3333333333	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedBasidiomycota
New.ReferenceOTU38	12.3070175439	0.265034318903	0.710106527906	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.3333333333	0.0	249.0	9.33333333333	k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pezizaceae; g__Peziza; s__Peziza
New.CleanUp.ReferenceOTU155	12.3070175439	0.265034318903	0.710106527906	1.0	0.0	0.0	1.33333333333	23.0	0.0	0.0	0.0	0.0	0.666666666667	0.0	0.0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__unidentified; g__unidentified; s__unculturedHelotiales
New.CleanUp.ReferenceOTU470	12.3070175439	0.265034318903	0.710106527906	1.0	0.0	82.3333333333	0.0	0.0	0.0	0.0	0.0	0.0	22.0	263.0	0.0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__unidentified; g__unidentified; s__Helotiales_sp_PIMO_265
New.CleanUp.ReferenceOTU572	12.3070175439	0.265034318903	0.710106527906	1.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	5.0	1.33333333333	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__unidentified; g__unidentified; s__unidentified_sp.
GU053892	12.2325999425	0.269791074919	0.718863497962	1.0	0.0	0.0	0.0	3.0	1.0	0.0	0.5	2.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.ReferenceOTU23	12.2314176245	0.26986714559	0.718863497962	1.0	0.0	137.0	0.0	0.0	2.66666666667	0.0	0.0	6.0	355.0	297.0	186.666666667	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
JF439213	12.1161142381	0.277360590582	0.736688967471	1.0	0.0	1.0	2.33333333333	2.0	0.0	1.0	0.0	0.0	0.333333333333	0.0	0.333333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__fungal_sp_SUN3
JF300518	12.0816091954	0.279631840841	0.740581157731	1.0	654.0	0.333333333333	0.0	0.0	0.0	68.0	0.0	0.0	47.3333333333	0.0	61.6666666667	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
HQ631040	12.0572877536	0.281240745731	0.742701854387	1.0	581.0	89.6666666667	0.666666666667	0.0	0.0	0.0	21.0	20.3333333333	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Penicillium; s__Penicillium_sp_2_TMS_2011
GU366692	11.797979798	0.298804518414	0.778501416018	1.0	0.0	0.0	0.666666666667	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Incertae_sedis; f__Incertae_sedis; g__Meliniomyces; s__Meliniomyces_bicolor
HQ630977	11.797979798	0.298804518414	0.778501416018	1.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.33333333333	0.0	1.66666666667	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Gibberella; s__Gibberella_sp_CBS_119214
AJ875390	11.7824561404	0.299879761992	0.778501416018	1.0	0.0	0.0	0.0	0.0	3.33333333333	0.0	0.0	0.0	74.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
GU174331	11.7824561404	0.299879761992	0.778501416018	1.0	0.0	121.666666667	6.66666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.ReferenceOTU27	11.7824561404	0.299879761992	0.778501416018	1.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	133.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Cortinariaceae; g__Cortinarius; s__Cortinarius_sp.
New.CleanUp.ReferenceOTU504	11.7824561404	0.299879761992	0.778501416018	1.0	0.0	0.0	0.333333333333	0.0	2.33333333333	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedsoil_fungus
FJ553527	11.7363408521	0.303089747485	0.784618247715	1.0	0.0	1.0	0.333333333333	5.0	0.0	7.0	0.0	0.333333333333	0.666666666667	0.0	0.0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Incertae_sedis; f__Incertae_sedis; g__Meliniomyces; s__Meliniomyces_bicolor
New.ReferenceOTU57	11.6176034348	0.311463573071	0.789934298247	1.0	0.0	121.0	314.333333333	126.0	84.3333333333	0.0	45.5	179.0	225.666666667	281.0	0.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Incertae_sedis; g__Candida; s__Candida_quercitrusa
DQ421022	11.5264367816	0.317999066188	0.789934298247	1.0	1.0	0.0	0.0	0.0	0.0	377.0	0.0	32.3333333333	61.6666666667	0.0	55.3333333333	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Gibberella; s__Gibberella_sp_CBS_119214
New.CleanUp.ReferenceOTU287	11.5252525253	0.31808456699	0.789934298247	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	24.3333333333	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Cortinariaceae; g__Cortinarius; s__Cortinarius_callisteus
New.CleanUp.ReferenceOTU739	11.5252525253	0.31808456699	0.789934298247	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Debaryomycetaceae; g__Meyerozyma; s__Meyerozyma_caribbica
New.CleanUp.ReferenceOTU389	11.5184294872	0.318577477519	0.789934298247	1.0	0.0	29.6666666667	20.0	0.0	4.0	0.0	36.0	67.3333333333	3.66666666667	5.0	12.0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__unidentified; s__unculturedHelotiaceae
New.CleanUp.ReferenceOTU615	11.4866666667	0.320878852363	0.789934298247	1.0	0.0	0.0	0.0	1.0	2.33333333333	0.0	0.0	0.0	0.333333333333	0.0	0.333333333333	k__Fungi; p__Basidiomycota; c__Ustilaginomycetes; o__Ustilaginales; f__Ustilaginaceae; g__Pseudozyma; s__Pseudozyma_rugulosa
HM146824	11.3659891599	0.329723776484	0.789934298247	1.0	0.0	153.666666667	93.6666666667	137.0	0.0	0.0	29.5	5.0	29.6666666667	5.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Cortinariaceae; g__Inocybe; s__Inocybe_lacera_var_lacera
AM901819	11.3254538853	0.332730600262	0.789934298247	1.0	2004.0	969.0	1321.33333333	148.0	52.0	1099.0	192.0	152.0	303.0	1.0	2999.66666667	k__Fungi; p__Basidiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedBasidiomycota
GU174335	11.3174603175	0.333325666841	0.789934298247	1.0	0.0	0.0	0.333333333333	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FJ782932	11.298245614	0.3347589234	0.789934298247	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.66666666667	0.0	0.333333333333	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Incertae_sedis; f__Myxotrichaceae; g__unidentified; s__unculturedOidiodendron
HQ212254	11.298245614	0.3347589234	0.789934298247	1.0	0.0	0.0	0.0	7.0	2.0	0.0	0.0	42.3333333333	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__unidentified; g__unidentified; s__unculturedPleosporales
DQ365645	11.298245614	0.3347589234	0.789934298247	1.0	124.0	80.3333333333	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Sistotremataceae; g__Sistotrema; s__Sistotrema_sp.
GU998699	11.298245614	0.3347589234	0.789934298247	1.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__unidentified; g__unidentified; s__unculturedHelotiales
FJ553600	11.285062546	0.335744598925	0.789934298247	1.0	307.0	224.0	276.333333333	378.0	1.0	180.0	145.5	114.0	80.6666666667	170.0	122.666666667	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__fungal_sp_SUN3
HM488368	11.2578947368	0.337781858369	0.789934298247	1.0	0.0	0.0	47.6666666667	0.0	0.0	0.0	0.0	83.3333333333	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Sporidiobolales; f__Incertae_sedis; g__Rhodotorula; s__Rhodotorula_sp_RhSoW01
HQ850140	11.2004909303	0.342112823936	0.789934298247	1.0	19.0	0.333333333333	46.3333333333	0.0	0.666666666667	0.0	1.5	1.66666666667	2.66666666667	0.0	5.33333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
JQ247368	11.1590296496	0.345263160775	0.789934298247	1.0	1.0	0.0	47.0	46.0	8.33333333333	0.0	28.0	0.0	0.0	235.0	34.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Penicillium; s__Penicillium_commune
GU721572	11.1320473251	0.347323312808	0.789934298247	1.0	0.0	0.0	47.3333333333	218.0	47.0	0.0	49.0	33.6666666667	20.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FJ524297	11.0404040404	0.354378831823	0.789934298247	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.666666666667	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedendophytic_fungus
JN395022	11.0	0.357518002428	0.789934298247	1.0	0.0	0.0	0.0	0.0	0.0	0.0	52.5	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
JN395612	11.0	0.357518002428	0.789934298247	1.0	0.0	0.0	0.0	0.0	0.0	0.0	15.5	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
AM902015	11.0	0.357518002428	0.789934298247	1.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
